,Class,RPSSM1,RPSSM2,RPSSM3,RPSSM4,RPSSM5,RPSSM6,RPSSM7,RPSSM8,RPSSM9,RPSSM10,RPSSM11,RPSSM12,RPSSM13,RPSSM14,RPSSM15,RPSSM16,RPSSM17,RPSSM18,RPSSM19,RPSSM20,RPSSM21,RPSSM22,RPSSM23,RPSSM24,RPSSM25,RPSSM26,RPSSM27,RPSSM28,RPSSM29,RPSSM30,RPSSM31,RPSSM32,RPSSM33,RPSSM34,RPSSM35,RPSSM36,RPSSM37,RPSSM38,RPSSM39,RPSSM40,RPSSM41,RPSSM42,RPSSM43,RPSSM44,RPSSM45,RPSSM46,RPSSM47,RPSSM48,RPSSM49,RPSSM50,RPSSM51,RPSSM52,RPSSM53,RPSSM54,RPSSM55,RPSSM56,RPSSM57,RPSSM58,RPSSM59,RPSSM60,RPSSM61,RPSSM62,RPSSM63,RPSSM64,RPSSM65,RPSSM66,RPSSM67,RPSSM68,RPSSM69,RPSSM70,RPSSM71,RPSSM72,RPSSM73,RPSSM74,RPSSM75,RPSSM76,RPSSM77,RPSSM78,RPSSM79,RPSSM80,RPSSM81,RPSSM82,RPSSM83,RPSSM84,RPSSM85,RPSSM86,RPSSM87,RPSSM88,RPSSM89,RPSSM90,RPSSM91,RPSSM92,RPSSM93,RPSSM94,RPSSM95,RPSSM96,RPSSM97,RPSSM98,RPSSM99,RPSSM100,RPSSM101,RPSSM102,RPSSM103,RPSSM104,RPSSM105,RPSSM106,RPSSM107,RPSSM108,RPSSM109,RPSSM110
218,0,3.595959596,4.093855219,3.155092593,3.798821549,4.433501684,6.351010101,6.379208754,2.832491582,3.918350168,3.832491582,5.103956229,4.958333333,4.835227273,3.851430976,4.053030303,4.962542088,4.503787879,5.064393939,5.753787879,4.215909091,4.241582492,4.761363636,4.278409091,3.562289562,3.545454545,4.852693603,5.060606061,3.810606061,4.522727273,3.537878788,3.544612795,3.221801347,3.318392256,1.244107744,2.202861953,2.720538721,3.01473064,2.882154882,2.978114478,2.175084175,4.59006734,4.78030303,4.509469697,1.847643098,3.181818182,3.665824916,3.579545455,3.424242424,3.060606061,2.545454545,5.565656566,5.589646465,5.746843434,2.716329966,4.02020202,4.202861953,3.981060606,5.204545455,4.553030303,4.093434343,6.266203704,5.399621212,5.545454545,2.528829966,4.255681818,4.134890572,4.210227273,5.198863636,5.259469697,3.539772727,3.034511785,4.049242424,3.153409091,3.193602694,3.424242424,5.304713805,5.59469697,1.409090909,3.045454545,2.090909091,3.496632997,5.09469697,4.410984848,3.256734007,4.0,5.11026936,5.746212121,2.71969697,3.295454545,2.992424242,3.461279461,4.231060606,3.691287879,2.186026936,2.537878788,4.211279461,4.40530303,1.916666667,2.522727273,1.992424242,4.147075567,5.491200713,4.436734239,1.505705304,3.071508131,4.270636865,4.547449321,1.413677879,3.419024282,2.084205836
219,0,6.244229737,5.167740204,6.555622652,3.478529254,5.54898014,4.827428878,4.750268384,5.379495437,5.353730542,4.922168545,5.394189479,4.333937198,5.699275362,2.668746645,4.689009662,4.408413849,4.554951691,4.356884058,4.596014493,4.53321256,6.62003489,5.901570048,7.183574879,3.95256307,5.89673913,5.67773752,5.96557971,5.710748792,5.638285024,5.961956522,3.443102523,3.009125067,4.581387547,1.74503489,2.974100913,3.170692432,2.696323135,4.187063875,4.056629093,3.591250671,5.705179818,4.548309179,6.129830918,3.549785293,5.051932367,4.702495974,3.81763285,5.923913043,6.286231884,4.964975845,5.067364466,4.095008052,5.598027375,3.5856146,4.923107891,5.035426731,4.316022544,5.210144928,5.89452496,4.871980676,5.220679012,4.168478261,5.582125604,3.064479334,4.765096618,4.302536232,3.763888889,4.780797101,5.155193237,4.53442029,5.022812668,5.195652174,6.582729469,3.915727322,5.411835749,5.210950081,4.798309179,4.480676329,4.350241546,3.871980676,4.612184648,4.541062802,5.954710145,4.184648417,5.443236715,5.602254428,4.923913043,5.002415459,5.456521739,4.533816425,5.059849705,4.166666667,5.742149758,3.587224906,5.344202899,4.826086957,4.336956522,4.369565217,4.722222222,4.282608696,5.652754664,4.224828957,6.906244222,1.584933329,5.05711446,4.754684418,4.125832101,4.325813609,5.248497596,4.232965052
220,0,2.415458937,3.621175523,4.343397746,2.329307568,3.674919485,3.669887279,4.604267311,1.762479871,2.820450886,1.929146538,4.519726248,4.427536232,5.655797101,2.365136876,3.39673913,3.418276973,4.108695652,3.945652174,4.076086957,3.43115942,4.853663446,5.327898551,6.269927536,3.075885668,4.032608696,4.387479871,5.135869565,4.175724638,3.914855072,3.864130435,2.600644122,2.337761675,2.989935588,1.253623188,3.014694042,2.803542673,3.528582931,2.363123994,3.058776167,1.892109501,3.013687601,3.057971014,3.90942029,2.789049919,4.570652174,4.489533011,4.474637681,3.398550725,5.188405797,3.456521739,3.098228663,2.785426731,3.338566828,2.789855072,4.870571659,4.668276973,4.654991948,3.400161031,5.371175523,3.566827697,4.172504026,3.773550725,4.541666667,3.150764895,4.358695652,4.493760064,4.791666667,4.552536232,5.849637681,4.364130435,2.066827697,3.829710145,4.358695652,2.368760064,3.429347826,3.598228663,4.938405797,1.333333333,1.956521739,1.427536232,2.475040258,4.061594203,4.518115942,3.438808374,4.458333333,4.644122383,6.039855072,2.34057971,3.615942029,2.507246377,1.781803543,2.974637681,3.221014493,1.996779388,3.922101449,3.975040258,4.793478261,1.15942029,2.47826087,1.673913043,2.088004535,4.0025,5.377755102,1.146145125,3.805153061,3.731882086,4.604081633,1.283469388,3.380612245,1.752857143
221,0,3.761284722,4.463975694,5.318142361,2.8984375,4.307291667,5.016782407,4.941840278,4.107638889,6.181423611,4.848958333,5.30078125,5.2265625,5.984375,3.119068287,4.90234375,5.325086806,5.260416667,4.70703125,6.923177083,6.868489583,6.139322917,5.74609375,6.377604167,3.877748843,5.970052083,6.220052083,6.537760417,5.399739583,8.34765625,7.490885417,3.013310185,3.243489583,4.543836806,1.65625,3.142361111,3.623553241,3.671875,3.858506944,4.503472222,4.709201389,3.539930556,5.28125,6.157552083,3.510127315,4.153645833,5.109375,5.053385417,5.536458333,5.3828125,4.973958333,4.598958333,5.863570602,7.186487269,3.884259259,4.43431713,4.993923611,5.173032407,6.734664352,5.947337963,5.722511574,4.751736111,5.587239583,6.8203125,4.115162037,5.01171875,5.500868056,5.30078125,7.0078125,6.630208333,6.057291667,4.244791667,5.305989583,6.076822917,3.497106481,4.869791667,5.339409722,5.515625,4.466145833,6.921875,6.481770833,5.1171875,6.48046875,7.326822917,4.838252315,5.864583333,6.809027778,6.986979167,6.0625,6.544270833,6.666666667,4.780381944,6.584635417,8.493489583,4.885127315,4.9609375,5.920138889,6.786458333,6.473958333,6.216145833,5.619791667,3.985043596,5.102834975,6.65090338,1.772313052,4.804612204,5.949916627,5.839270853,5.284759322,8.090096378,7.043625332
222,0,6.80507386,8.627528902,8.704238921,8.316313423,10.0892341,9.854206808,12.30527457,5.936897881,9.651252408,10.46435453,9.989242132,9.936777457,11.11488439,8.191393706,9.308887283,9.425016057,10.61813584,10.49277457,11.87572254,13.71387283,9.642903019,11.14992775,11.65534682,8.100834939,8.778540462,8.892742453,10.68533237,10.50578035,11.37138728,12.6849711,8.045118818,8.580483301,8.505459216,5.538696211,7.369259794,7.760918433,9.629134554,8.016056519,9.65719332,10.12058446,8.16180957,9.101156069,9.102239884,6.744500642,8.924132948,9.191995825,10.52023121,7.986632948,10.32478324,10.00686416,8.024727039,9.336584778,9.301541426,7.540462428,8.425939306,8.519588953,10.0413054,8.957129094,10.3477842,10.30250482,10.23683365,11.76986994,11.22904624,7.844091201,8.486632948,9.352280026,10.12608382,11.00289017,11.39595376,13.05346821,6.95359666,10.49024566,10.29768786,8.166827232,8.447615607,9.049293513,11.52492775,6.378612717,8.007225434,9.882947977,9.130860629,12.39631503,12.00433526,10.04929351,10.24819364,10.75064226,12.50903179,8.968208092,9.747109827,10.14017341,9.513808606,13.31972543,12.77456647,10.40141297,10.2308526,10.35613359,12.65498555,10.09971098,10.62716763,8.705202312,9.504555307,10.67832554,11.4857901,6.753751335,10.32292437,11.68409707,13.22471327,8.489830494,12.7095649,14.46900149
223,0,7.349049708,8.757127193,9.020285088,8.253654971,10.30605811,9.953216374,12.51836623,5.978070175,9.833881579,10.99780702,10.82090643,10.84786184,11.95888158,8.131396199,9.8046875,9.926717836,11.13157895,11.14309211,11.89802632,13.90296053,10.31706871,12.03700658,12.36019737,8.247076023,9.173930921,9.435489766,11.21546053,11.25493421,11.69078947,13.11019737,8.039290936,9.113852339,8.975694444,6.049524854,7.968156067,8.686586257,10.48967471,8.40003655,10.36769006,10.81999269,8.377923977,10.24177632,10.12253289,7.697185673,9.930509868,10.44152047,12.05427632,8.802631579,11.22203947,11.08552632,7.785453216,10.15752924,10.10983187,8.671783626,9.265122442,9.748903509,11.68631213,9.259502924,11.18658626,11.36586257,10.33118604,12.64268092,12.48972039,8.506807383,9.379934211,10.70015534,11.41241776,11.63199013,12.00041118,14.30304276,7.540752924,11.38815789,11.29934211,8.278326023,8.764391447,9.118603801,12.02055921,6.692434211,7.697368421,9.916118421,9.493603801,13.26151316,12.66611842,10.92525585,10.86307566,11.51443713,13.57648026,9.054276316,10.26973684,10.61348684,9.798428363,13.66776316,13.26973684,11.23994883,10.94860197,11.24689327,13.67023026,10.39638158,11.35197368,8.856907895,9.637141748,11.30337006,12.10294007,6.77757592,10.70509003,11.99742005,13.8040473,8.49917764,12.57644719,13.42882021
224,0,8.286578658,9.539787312,9.399523286,8.20883755,9.125320865,10.25650898,12.93472681,7.288412175,8.878621195,11.44242758,11.22052622,9.283415842,10.56311881,7.293500183,9.055693069,9.412312065,10.07879538,9.841171617,10.39892739,13.36262376,10.56692336,9.523927393,10.33663366,7.204803814,8.853135314,9.487532087,10.70544554,9.48019802,10.68316832,12.1369637,8.02970297,6.3406674,7.078841217,5.372203887,7.701778511,8.581224789,9.33516685,8.567290062,9.208104144,11.1536487,8.031582325,7.769389439,7.125825083,7.240419875,8.763613861,9.69586542,11.67863036,9.094471947,10.36839934,10.97235974,8.361202787,8.237440411,7.863953062,8.244224422,9.931884855,9.650165017,11.81499817,10.38540521,11.18353502,11.8793546,11.64516868,10.35684818,10.36509901,8.621332967,10.24133663,10.79790062,10.72235974,14.62334984,13.99958746,14.70255776,8.108177484,9.396039604,9.722772277,8.985331867,9.456270627,10.71030436,13.47689769,5.924092409,8.674917492,9.660066007,9.472863953,10.8349835,10.49669967,9.475430876,9.601485149,10.57994133,14.04290429,8.919141914,8.881188119,10.42739274,10.64283095,12.85478548,12.48679868,11.22185552,11.29950495,11.44957829,15.57920792,10.90759076,10.14026403,7.795379538,10.01002231,9.392215634,10.32578774,5.553274806,9.127467105,11.15860649,12.6294581,7.911530471,10.63979181,14.36630021
225,0,3.34662868,3.987179487,5.342948718,3.665716999,4.424145299,3.941595442,7.519230769,3.525641026,4.551282051,3.561253561,3.802350427,3.75534188,4.942307692,2.604819563,3.94017094,3.392568851,5.385683761,4.631410256,5.422008547,4.31517094,4.411680912,4.814102564,5.556623932,3.328110161,4.832264957,4.265432099,6.442307692,5.384615385,6.653846154,5.388888889,4.070750237,2.754036087,3.676756885,1.612060779,3.049976258,2.428300095,4.115147198,4.665716999,4.560303894,3.829534663,4.924145299,3.983974359,5.337606838,3.434591643,4.61965812,4.002967711,5.742521368,5.330128205,4.902777778,4.50534188,4.273979107,3.290123457,4.506291548,2.783950617,3.959283001,3.056980057,5.044396961,4.915479582,4.946818613,3.506647673,7.719017094,5.823717949,6.818376068,4.525759734,5.628205128,5.615503324,5.791666667,9.09508547,8.03525641,6.813034188,3.655270655,4.474358974,5.548076923,4.261158594,5.915598291,5.273979107,9.25,4.457264957,5.807692308,4.41025641,5.346153846,4.94017094,6.167735043,4.678537512,6.073717949,4.87654321,7.694444444,5.846153846,5.427350427,4.935897436,3.803418803,4.213675214,5.898504274,3.922127255,4.308760684,3.282526116,5.707264957,4.747863248,5.02991453,3.35042735,3.396820837,3.636885952,5.323703677,1.863329503,4.442778656,3.599285008,6.588911232,5.032461936,6.805228383,3.971057167
226,0,4.341151031,3.946897871,4.391009647,2.944444444,4.170825017,3.94344644,3.712117432,4.248170326,4.818030605,4.503659348,3.963157019,3.54004491,4.104416168,2.654607452,3.761227545,3.375,3.436002994,4.63997006,4.821107784,4.493263473,4.493471391,3.910928144,4.428892216,2.899991683,4.287050898,3.660304391,3.715568862,4.689745509,4.843937126,4.590943114,3.140219561,2.646997671,3.063664338,1.325016633,2.510146374,2.322022621,2.169702262,3.428809049,3.268130406,3.554557552,4.166001331,4.020583832,4.022080838,2.512641384,3.476796407,3.518463074,3.409056886,4.739520958,4.44760479,4.47005988,3.638556221,3.757110778,4.076472056,2.518629408,3.099800399,3.390884897,3.081711577,4.691616766,4.325349301,4.847305389,3.74322189,3.479790419,3.724550898,2.360321025,3.136601796,3.114146707,2.961826347,4.316242515,4.174026946,4.418038922,4.531769794,4.563997006,4.813997006,3.356952761,4.595808383,4.086826347,3.876122754,3.991017964,4.104790419,4.652694611,4.557218896,4.340943114,4.424775449,3.565036593,4.648203593,4.746007984,4.307260479,3.881736527,4.49251497,5.402694611,4.761809714,4.821482036,5.098428144,3.665834997,4.444610778,4.316866267,4.485404192,4.76497006,5.097305389,5.169161677,4.114733794,3.691254177,4.276845623,1.409394817,3.717718868,3.453643227,3.161492537,4.093241256,4.887823569,5.396533749
227,0,5.678632479,4.852350427,4.130555556,4.486324786,5.131837607,5.823076923,6.572863248,4.076068376,6.709401709,6.188888889,6.673504274,5.244230769,4.717307692,2.773504274,3.971153846,4.217948718,5.125,4.038461538,5.238461538,5.592307692,6.148504274,5.192307692,4.45,2.933119658,3.569230769,3.851923077,5.465384615,2.859615385,4.951923077,5.436538462,4.964957265,4.031837607,4.658760684,2.242735043,1.913888889,2.464957265,3.624145299,3.632478632,4.01965812,5.124786325,4.429273504,3.896153846,4.303846154,2.342094017,2.123076923,2.766025641,4.257692308,3.355769231,4.217307692,5.617307692,5.022222222,3.956623932,4.493803419,2.997435897,2.830982906,3.503418803,5.128418803,4.211111111,5.198290598,6.17008547,5.445299145,5.490384615,6.340384615,4.096581197,4.290384615,4.815384615,6.205769231,6.176923077,6.169230769,7.269230769,5.283760684,4.678846154,3.844230769,2.958119658,3.178846154,3.869230769,5.725,1.576923077,3.184615385,4.715384615,5.758119658,4.963461538,5.359615385,4.483760684,3.578846154,4.435897436,5.740384615,4.138461538,5.530769231,6.061538462,7.283760684,6.232692308,5.736538462,4.922222222,4.909615385,5.1,6.655769231,4.576923077,6.123076923,5.1,6.079099072,4.758551423,4.359791093,2.256938068,2.747933884,3.779920416,5.175447658,1.938705234,6.009412305,6.409550046
228,0,3.620020964,6.454599057,6.630896226,5.07730608,5.47327044,5.514675052,5.807389937,4.849056604,5.26336478,5.117138365,6.100366876,6.651533019,6.83254717,4.954402516,7.127358491,6.907494759,7.35495283,7.337264151,7.971698113,8.521226415,5.142230084,6.379716981,6.848466981,5.327240566,6.691627358,6.711150419,7.267099057,7.013561321,8.01120283,7.999410377,4.806079665,4.199095912,4.615172956,3.168501048,4.801100629,4.714360587,5.260220126,5.878930818,6.615566038,5.73663522,6.0028826,6.372051887,6.106132075,4.871855346,6.114386792,5.754192872,6.543632075,7.025943396,7.408018868,5.266509434,5.913259958,6.118645178,5.67937631,4.45754717,5.770178197,5.459381551,6.318920335,6.504454927,7.675052411,5.733228512,6.251506813,6.563679245,6.146816038,5.07802673,6.652712264,6.333791929,6.655070755,6.860259434,8.499410377,6.67865566,4.443134172,6.605542453,6.744103774,6.443396226,7.471698113,7.352463312,8.344339623,4.41745283,6.811320755,6.155660377,6.386530398,7.397995283,7.130896226,6.933962264,7.125,7.393343816,7.566037736,7.181603774,7.551886792,6.754716981,4.88024109,7.532429245,7.392688679,5.858490566,6.153301887,5.778563941,6.816037736,6.063679245,6.849056604,4.853773585,3.809243218,6.843659768,6.597599683,3.05252975,6.350459565,6.166089915,6.655601843,5.104057837,8.058365845,6.389120324
229,0,3.87037037,3.828765432,4.835246914,4.336296296,3.937469136,4.698024691,5.069506173,3.992098765,5.207654321,5.017283951,5.224753086,4.337222222,4.966666667,3.427716049,3.584444444,4.114135802,4.310555556,4.982777778,5.551666667,6.153888889,6.07345679,5.317777778,5.428333333,4.290493827,4.677222222,4.937654321,5.626666667,5.47,6.47,7.452222222,3.797530864,3.184567901,3.816975309,2.130123457,2.771049383,3.199506173,3.400864198,4.021975309,4.271604938,4.368641975,2.939197531,2.899444444,3.92,3.100679012,3.25,3.77154321,4.036111111,3.668333333,5.210555556,4.146111111,3.734567901,3.505308642,4.449567901,3.40345679,3.65845679,3.881234568,4.376419753,4.627160494,5.444197531,5.157530864,4.121790123,3.241666667,4.408888889,3.544753086,3.848888889,4.183765432,4.275,4.565,6.065,5.642777778,4.664938272,4.765555556,5.732777778,4.406419753,4.186111111,5.049135802,5.387777778,4.648888889,5.322222222,5.235555556,4.396790123,5.127777778,6.297222222,4.394567901,4.575,5.638765432,5.421111111,4.924444444,5.384444444,4.328888889,4.191604938,4.927777778,6.290555556,5.067901235,4.466111111,4.972839506,5.941111111,5.304444444,5.52,4.304444444,5.319349814,4.854119352,5.910432493,2.216211571,3.926384212,4.610317087,5.035554859,5.81815334,5.723177226,6.136991934
230,0,3.962732919,2.684955141,3.786145618,2.78226363,3.161663216,3.858523119,3.960835059,2.975845411,4.755348516,4.09799862,3.773550725,2.677795031,4.045031056,1.831866805,2.322204969,2.803226363,2.786490683,2.815993789,3.86568323,3.468167702,5.534161491,4.464285714,5.833074534,2.838854382,3.343167702,3.534851622,3.50621118,4.714285714,5.068322981,4.565217391,2.860593513,2.143202208,3.532177364,1.24258109,1.724465148,1.857142857,2.128191856,3.285024155,3.89268461,3.022084196,2.488095238,1.927018634,3.199534161,1.942891649,2.380434783,2.87284334,3.307453416,2.709627329,4.125776398,3.368012422,2.909937888,2.46031746,3.878278123,2.238095238,2.731021394,3.091442374,3.670979986,3.620772947,4.530710835,3.939613527,3.408643892,2.510093168,3.649068323,2.268202208,2.910714286,3.38241891,4.246118012,3.699534161,5.180900621,3.895186335,3.657349896,3.416149068,5.351708075,2.995169082,2.541925466,3.148723257,3.24068323,2.959627329,3.795031056,3.027950311,4.004140787,4.071428571,5.569099379,4.023119393,4.023291925,4.336093858,4.625776398,4.329192547,5.841614907,5.192546584,3.619047619,3.571428571,5.069099379,3.439268461,3.138198758,3.503795721,3.874223602,3.832298137,5.562111801,4.416149068,3.750275195,2.595679012,5.018909084,1.174211248,2.180727023,2.972497417,3.402225271,2.744589239,5.632716049,4.634964182
231,0,8.206217807,9.50303532,12.17273731,9.355776306,7.968129139,9.221486387,10.36506623,8.302980132,12.11368653,8.719646799,10.20722958,9.533940397,11.74668874,7.298289183,8.154387417,9.375367918,10.56456954,9.41307947,12.77235099,10.85182119,12.89886865,11.76448676,13.06415563,9.10361479,9.233443709,11.50850809,13.22889073,10.85471854,15.85637417,13.4375,9.165930831,7.72562546,9.515084621,5.028881531,7.36124908,7.658020603,8.504874908,9.271155261,10.51453274,9.574135394,7.899834437,8.41307947,10.59188742,7.771247241,8.147764901,8.732983812,9.677980132,8.331953642,10.77731788,8.399834437,8.067880795,9.014440765,11.66317145,8.29874908,8.357569904,7.707873436,9.118745401,9.79120677,11.83922001,9.146063282,9.254828918,10.31912252,12.54014901,8.574917219,8.79884106,8.749678072,9.714817881,10.23716887,12.16928808,9.897764901,9.090507726,9.742549669,11.62582781,8.85816777,8.454884106,9.952354673,11.06705298,8.01986755,13.33940397,10.16059603,11.31732892,11.88162252,14.21688742,10.22737307,11.71978477,11.62067697,11.05380795,13.12086093,13.40728477,12.24503311,8.225165563,10.72764901,14.06125828,10.54249448,8.797599338,8.440213392,10.35347682,10.98344371,13.04470199,8.385761589,10.20926053,10.64912481,13.48368352,5.657339331,8.587415177,11.16070925,12.58664728,8.068381096,15.61849056,13.85761744
232,0,4.615740741,4.066165123,4.913387346,3.616512346,3.429012346,4.176697531,4.629822531,2.859567901,3.567901235,3.130401235,4.428626543,2.939236111,3.543402778,2.783564815,3.135416667,3.664737654,4.098958333,3.114583333,4.038194444,3.392361111,4.67804784,2.802083333,3.333333333,3.109375,3.807291667,4.472029321,5.052083333,3.185763889,5.074652778,4.123263889,3.844135802,2.764467593,3.382523148,2.30632716,2.516203704,2.869598765,3.124421296,3.791666667,4.259259259,3.761574074,3.344135802,3.519097222,4.255208333,2.858796296,2.857638889,3.320987654,3.314236111,3.076388889,3.069444444,2.777777778,3.903549383,3.452739198,4.084683642,3.25617284,3.729938272,4.112654321,4.312692901,3.991512346,4.801697531,4.00308642,4.346450617,4.008680556,4.880208333,3.113425926,3.274305556,3.645061728,3.932291667,4.145833333,3.930555556,3.694444444,2.800154321,2.630208333,3.248263889,3.75,2.680555556,4.265432099,4.598958333,1.1875,2.993055556,2.194444444,4.040895062,4.151041667,4.859375,4.037037037,2.930555556,4.075617284,4.210069444,3.006944444,2.951388889,2.638888889,3.56867284,2.998263889,3.220486111,3.925925926,3.625,4.450617284,4.585069444,2.048611111,3.229166667,2.694444444,4.017222326,3.503002439,4.278570088,1.957340339,2.716832426,3.615103939,4.121598799,1.267404766,3.887033214,2.740101332
233,0,6.675213675,6.211004274,6.548611111,5.029202279,7.716346154,6.801994302,13.2767094,7.918803419,7.322649573,9.844017094,9.842058405,7.939102564,8.766025641,4.242343305,7.862179487,7.240918803,13.87980769,9.822115385,8.456730769,10.60416667,8.925391738,8.243589744,9.044871795,4.146189459,6.971153846,6.501602564,13.73237179,8.341346154,8.578525641,10.75801282,5.324074074,5.819266382,6.285078348,3.269230769,4.117343305,3.75,8.278133903,9.648860399,6.497150997,7.300569801,6.035434473,6.807692308,7.371794872,4.967770655,6.278846154,5.876602564,11.22916667,10.56891026,8.350961538,8.998397436,4.616809117,6.555021368,7.349893162,4.980769231,5.288995727,4.827635328,10.68055556,11.20512821,7.651709402,7.685897436,12.02581909,11.40064103,13.65705128,8.746616809,8.278846154,8.74732906,10.82852564,18.90544872,14.71314103,13.60416667,10.82336182,10.23878205,9.988782051,8.029202279,11.08173077,9.320512821,17.75320513,11.16666667,10.67307692,11.73717949,7.024216524,7.745192308,7.873397436,7.81980057,8.857371795,7.555555556,15.10576923,10.56410256,8.621794872,10.19871795,5.921652422,10.5400641,10.42467949,7.495014245,8.703525641,7.974358974,12.81730769,13.06410256,9.416666667,8.314102564,6.137691609,7.950568819,8.563291139,3.042710392,6.342893767,5.837063149,13.2638199,13.06553437,8.761736901,12.14196443
234,0,4.791710758,4.816269841,5.522486772,3.72627866,4.325793651,4.572663139,5.096164021,5.930687831,4.667724868,5.935449735,5.073765432,4.645238095,5.290079365,3.167239859,4.018253968,4.023148148,4.329365079,6.097222222,4.916269841,6.376587302,5.569268078,4.807142857,5.421031746,3.794488536,4.55952381,4.308597884,4.75952381,6.213888889,5.45515873,6.591666667,3.577425044,3.146781305,3.592680776,2.080246914,2.903395062,3.162257496,3.523500882,4.9664903,4.125749559,4.719400353,4.331834215,4.377380952,4.870634921,2.971869489,3.356746032,3.988095238,4.606746032,6.078571429,4.616666667,4.870634921,4.566137566,4.291931217,4.704497355,3.119047619,3.910978836,3.845502646,4.706216931,6.06031746,4.638624339,4.908465608,4.960670194,4.736904762,5.115873016,3.547795414,4.339285714,4.770899471,5.352777778,6.13015873,5.412698413,5.773015873,5.924691358,5.500396825,6.173809524,5.072663139,5.673412698,5.833333333,6.262301587,7.09047619,6.641269841,7.336507937,4.676014109,5.009920635,5.723015873,4.176366843,4.589285714,4.714814815,5.519444444,6.592063492,4.676190476,5.396825397,5.891887125,6.213095238,6.523015873,4.844091711,5.163888889,5.104232804,5.968650794,7.157142857,5.079365079,5.638095238,5.455094225,4.790518346,5.364973061,2.206007762,4.531625541,4.691756129,5.236107495,8.060046467,5.657466752,7.290938952
235,0,2.596193416,2.927983539,3.726980453,3.114711934,2.814171811,3.74691358,4.459233539,2.78600823,2.429526749,3.966563786,3.673739712,3.292824074,4.050925926,2.708719136,2.736111111,2.889789095,3.74537037,3.66087963,3.267361111,3.984953704,4.38593107,3.575231481,4.256944444,3.34066358,3.516203704,3.563400206,4.678240741,4.422453704,4.112268519,4.686342593,2.95627572,2.03909465,2.872042181,1.675411523,2.255529835,2.407407407,3.153677984,3.715020576,3.562242798,4.049897119,2.57651749,2.896990741,3.75462963,2.244212963,2.064814815,2.766332305,2.974537037,3.221064815,2.822916667,3.716435185,3.296296296,3.241255144,4.176054527,2.188271605,2.460776749,2.784465021,3.112011317,4.025205761,3.495884774,4.458847737,4.371656379,4.273148148,5.234953704,2.729166667,2.947916667,3.376286008,3.84837963,4.821759259,4.747685185,4.590277778,3.073045267,3.393518519,4.195601852,3.469135802,2.915509259,3.735082305,4.850694444,3.356481481,3.240740741,4.398148148,2.276748971,2.847222222,3.621527778,3.308641975,3.123842593,4.090020576,4.943287037,3.50462963,3.546296296,4.37962963,3.364711934,4.134259259,4.783564815,3.711419753,3.943287037,4.548353909,5.521990741,4.296296296,4.097222222,4.75462963,2.411057805,3.210419998,4.47538086,1.385068597,2.300353506,3.136137063,4.258269506,3.367056645,3.366719973,4.937463177
236,0,5.503792188,7.199848312,8.026640121,5.35020857,6.563329541,6.656806978,7.815036026,6.264694729,8.971179371,8.567311339,7.324611301,7.888225256,8.965017065,6.161357603,7.517918089,7.495449374,8.56996587,8.252559727,10.11433447,10.03924915,8.133342814,8.740187713,10.07551195,7.157802427,8.847696246,8.846274175,9.138651877,8.894624573,11.20179181,11.50213311,4.697762609,6.275881684,7.619169511,4.030716724,5.828782708,5.854190368,6.831342435,6.56370876,7.680887372,8.240614334,5.91149981,7.856228669,9.373293515,5.726061813,7.129266212,6.617036405,7.966296928,7.450938567,8.31612628,8.229095563,5.778156997,7.704588548,9.0302427,5.600682594,7.089685248,6.487485779,7.910788775,7.789343951,8.944065226,8.148843383,6.65140311,8.109215017,9.017064846,6.348217672,8.201365188,8.054323094,8.523890785,8.652730375,10.98037543,9.427474403,6.821198331,8.902730375,10.30802048,6.779105044,7.42662116,7.956769056,9.118600683,7.631399317,9.392491468,10.33788396,7.88206295,10.5665529,11.25341297,8.190367842,8.911262799,9.145051195,10.71587031,9.93003413,11.39078498,10.83105802,7.250663633,9.59556314,10.7943686,7.539628366,8.163822526,8.135949943,9.232935154,9.660409556,10.57508532,8.479522184,6.87276392,8.464586515,10.40903096,4.323837547,8.123157596,8.339884102,9.490478504,9.48294692,11.75881577,10.85567356
237,0,5.365828092,4.625436758,5.837962963,3.782669462,5.21977638,5.402865129,6.330101328,4.71977638,5.130677848,5.372816212,5.035552062,3.744496855,4.841194969,2.54009434,3.97091195,4.04708246,4.15408805,4.882861635,4.942610063,4.266509434,5.848183089,4.827044025,5.617138365,3.588574423,5.23427673,4.929944095,5.16745283,6.064465409,6.281446541,5.470125786,4.025856045,3.328092243,4.445230608,2.002445842,2.983228512,3.102026555,3.039046122,4.841719078,3.906708595,4.15932914,4.449336129,3.762578616,4.90172956,3.166666667,3.767295597,4.435709294,4.241352201,4.871069182,5.581761006,5.594339623,4.727463312,4.068134172,5.22615304,3.641160028,4.193920335,4.409503843,4.454140461,5.701257862,6.273584906,5.576519916,4.814378057,4.08254717,5.251572327,3.774895178,4.503930818,4.846872816,4.822327044,5.628144654,6.606132075,5.980345912,5.089797345,4.946540881,6.000786164,4.205450734,4.729559748,5.186233403,4.886006289,4.301886792,4.597484277,4.512578616,6.08665269,5.578616352,6.871855346,4.359538784,4.399371069,5.417889588,5.577830189,5.820754717,5.619496855,5.867924528,5.467155835,4.924528302,5.92845912,4.295597484,5.34591195,5.540531097,6.143867925,4.943396226,6.371069182,4.959119497,5.254474826,3.920273438,5.72125,2.167621528,4.247177734,4.975,5.041708984,4.633398438,6.6725,7.009023438
